IMG_ID,normal_rg,normal_threshold_fc,rg_variant,fc_variant,fc_minus_rg,ostia_status,left_dist_mm,right_dist_mm,fuzzy_threshold_fc,fuzzy_threshold_rg,fuzzy_threshold_balanced_fc,fuzzy_threshold_balanced_rg,normal_fc_semi_permissive,normal_fc_permissive,normal_fc_strict
380,0.5410466097957435,,normal_rg,normal_fc_strict,0.004105896583664337,both_tolerable,2.295722101174337,1.739843048383334,,,,,,,0.5451525063794078
428,0.6234361008059358,,normal_rg,normal_fc_strict,-0.008690717481929067,both_tolerable,0.0,1.2202077119702048,,,,,,,0.6147453833240067
447,0.467348882947666,,normal_rg,normal_fc_strict,-0.00843952554069044,found_but_wrong,0.0,11.282064223559944,,,,,,,0.4589093574069756
518,0.6671289095440661,,normal_rg,normal_fc_strict,-0.06352820226227862,both_tolerable,0.0,0.8532541254157887,,,,,,,0.6036007072817875
538,0.5561581525542337,,normal_rg,normal_fc_strict,-0.12326184742908475,both_tolerable,0.0,0.8095744354916121,,,,,,,0.432896305125149
550,0.5417879417879418,,normal_rg,normal_fc_strict,0.005734397773390465,both_tolerable,0.0,1.6331862610496237,,,,,,,0.5475223395613322
603,0.4381347508535373,,normal_rg,normal_fc_strict,0.0009201483820429623,found_but_wrong,0.0,27.84537235076125,,,,,,,0.4390548992355803
608,0.6666666666666666,,normal_rg,normal_fc_strict,0.03871240999576453,both_tolerable,1.3680800657879093,0.5,,,,,,,0.7053790766624312
631,0.7243157984482905,,normal_rg,normal_fc_strict,-0.02513808087616254,both_tolerable,0.0,1.113000238656758,,,,,,,0.699177717572128
676,0.4987987289777571,,normal_rg,normal_fc_strict,-0.06968027747344407,both_tolerable,1.1576348337032387,0.8916609243998318,,,,,,,0.42911845150431305
696,0.6303600323624595,,normal_rg,normal_fc_strict,0.012781819923589732,both_tolerable,0.0,1.739843048383334,,,,,,,0.6431418522860493
752,0.5856114949368065,,normal_rg,normal_fc_strict,0.12659844462414926,both_tolerable,0.0,0.5,,,,,,,0.7122099395609558
760,0.7184318282425852,,normal_rg,normal_fc_strict,-0.11716085457979153,both_tolerable,0.0,1.0541954870895625,,,,,,,0.6012709736627937
793,0.7084307131049421,,normal_rg,normal_fc_strict,-0.08372299681499662,both_tolerable,0.8437861682062879,2.7741306352170945,,,,,,,0.6247077162899455
836,0.7438879393624136,,normal_rg,normal_fc_strict,-0.03554852672719255,both_tolerable,0.9004562916672442,0.5,,,,,,,0.708339412635221
854,0.6313070183361936,,normal_rg,normal_fc_strict,-0.06377701787286605,both_tolerable,1.2734375,0.63671875,,,,,,,0.5675300004633276
887,0.550806599263584,,normal_rg,normal_fc_strict,-0.012625397466821564,both_tolerable,0.7890625,0.0,,,,,,,0.5381812017967624
937,0.6849258025439128,,normal_rg,normal_fc_strict,-0.04613886916164078,both_tolerable,1.390625,2.160392872438078,,,,,,,0.638786933382272
965,0.4815496709495456,,normal_rg,normal_fc_strict,-0.4750375770608952,both_tolerable,1.4820293967437015,5.215854595380919,,,,,,,0.00651209388865035
